date,business_id,revenue,visits,review_count,avg_rating,is_weekend,local_event_flag,marketing_spend
2025-01-21,shear_genius_salon,2708.66,51,205,4.38,0,0,0.00
2025-01-22,blue_bottle_cafe,2250.74,183,442,4.62,0,0,0.00
2025-01-22,corner_bakery,363.86,35,132,4.74,0,0,0.00
2025-01-22,evergreen_boutique,2437.38,46,68,4.51,0,0,0.00
2025-01-22,iron_pulse_gym,3588.23,120,253,3.74,0,0,0.00
2025-01-22,nonna_trattoria,3695.97,103,515,4.59,0,0,0.00
2025-01-22,shear_genius_salon,2387.86,41,205,4.39,0,0,0.00
2025-01-23,blue_bottle_cafe,2143.65,197,443,4.63,0,0,0.00
2025-01-23,evergreen_boutique,1628.45,36,68,4.51,0,0,0.00
2025-01-23,iron_pulse_gym,3907.17,128,253,3.73,0,0,0.00
2025-01-23,nonna_trattoria,4289.29,120,515,4.59,0,0,0.00
2025-01-23,shear_genius_salon,3074.92,50,205,4.39,0,0,0.00
2025-01-24,blue_bottle_cafe,3513.36,328,445,4.62,0,1,0.00
2025-01-24,evergreen_boutique,1626.30,36,68,4.51,0,1,0.00
2025-01-24,iron_pulse_gym,3475.20,115,253,3.73,0,1,0.00
2025-01-24,nonna_trattoria,8141.63,230,518,4.60,0,1,0.00
2025-01-24,shear_genius_salon,3638.84,70,205,4.39,0,1,0.00
2025-01-25,blue_bottle_cafe,4271.85,320,447,4.62,1,0,0.00
2025-01-25,corner_bakery,1166.37,115,133,4.75,1,0,0.00
2025-01-25,evergreen_boutique,1554.08,30,68,4.51,1,0,0.00
2025-01-25,iron_pulse_gym,2625.35,78,253,3.73,1,0,0.00
2025-01-25,nonna_trattoria,7936.37,202,518,4.60,1,0,0.00
2025-01-25,shear_genius_salon,4465.24,72,207,4.39,1,0,0.00
2025-01-26,blue_bottle_cafe,2805.52,278,449,4.63,1,0,0.00
2025-01-26,corner_bakery,1464.69,151,133,4.75,1,0,0.00
2025-01-26,evergreen_boutique,1406.02,32,69,4.50,1,0,0.00
2025-01-26,iron_pulse_gym,2748.68,93,253,3.72,1,0,0.00
2025-01-26,nonna_trattoria,6337.37,157,518,4.59,1,0,0.00
2025-01-26,shear_genius_salon,840.86,17,207,4.39,1,0,0.00
2025-01-27,blue_bottle_cafe,2578.46,239,449,4.62,0,0,150.00
2025-01-27,evergreen_boutique,1521.11,37,69,4.49,0,0,0.00
2025-01-27,iron_pulse_gym,6003.47,205,253,3.72,0,0,0.00
2025-01-27,nonna_trattoria,3209.77,82,520,4.60,0,0,0.00
2025-01-27,shear_genius_salon,788.68,17,207,4.39,0,0,0.00
2025-01-28,blue_bottle_cafe,3093.98,207,449,4.63,0,0,0.00
2025-01-28,corner_bakery,338.93,30,133,4.75,0,0,0.00
2025-01-28,evergreen_boutique,1774.54,42,69,4.49,0,0,0.00
2025-01-28,iron_pulse_gym,5099.05,150,253,3.71,0,0,0.00
2025-01-28,nonna_trattoria,3617.11,85,521,4.60,0,0,0.00
2025-01-28,shear_genius_salon,1888.53,40,207,4.38,0,0,0.00
2025-01-29,blue_bottle_cafe,3028.23,219,449,4.63,0,0,0.00
2025-01-29,evergreen_boutique,1985.13,43,69,4.48,0,0,0.00
2025-01-29,iron_pulse_gym,5108.64,159,253,3.71,0,0,0.00
2025-01-29,nonna_trattoria,3199.06,95,522,4.61,0,0,0.00
2025-01-29,shear_genius_salon,2368.98,40,207,4.38,0,0,0.00
2025-01-30,blue_bottle_cafe,3351.69,244,449,4.63,0,0,0.00
2025-01-30,corner_bakery,468.97,65,133,4.75,0,0,0.00
2025-01-30,evergreen_boutique,2061.69,43,69,4.49,0,0,0.00
2025-01-30,iron_pulse_gym,2376.36,75,254,3.71,0,0,0.00
2025-01-30,nonna_trattoria,4607.55,99,522,4.61,0,0,0.00
2025-01-30,shear_genius_salon,3177.85,51,207,4.38,0,0,0.00
2025-01-31,blue_bottle_cafe,3536.85,278,451,4.63,0,0,0.00
2025-01-31,corner_bakery,787.12,81,133,4.75,0,0,0.00
2025-01-31,evergreen_boutique,1802.34,40,69,4.48,0,0,0.00
2025-01-31,iron_pulse_gym,2588.41,106,254,3.71,0,0,0.00
2025-01-31,nonna_trattoria,3968.63,142,522,4.61,0,0,0.00
2025-01-31,shear_genius_salon,4024.45,66,208,4.38,0,0,0.00
2025-02-01,blue_bottle_cafe,4439.72,352,451,4.63,1,0,0.00
2025-02-01,corner_bakery,969.21,132,134,4.75,1,0,0.00
2025-02-01,evergreen_boutique,2078.51,45,70,4.49,1,0,0.00
2025-02-01,iron_pulse_gym,2008.89,68,254,3.71,1,0,0.00
2025-02-01,nonna_trattoria,6879.85,213,523,4.61,1,0,0.00
2025-02-01,shear_genius_salon,4195.36,76,210,4.37,1,0,0.00
2025-02-02,blue_bottle_cafe,3302.77,325,451,4.63,1,0,75.00
2025-02-02,corner_bakery,921.65,111,135,4.75,1,0,0.00
2025-02-02,evergreen_boutique,1388.07,30,70,4.49,1,0,0.00
2025-02-02,iron_pulse_gym,1895.16,59,254,3.71,1,0,0.00
2025-02-02,nonna_trattoria,5827.38,177,524,4.61,1,0,0.00
2025-02-02,shear_genius_salon,909.91,20,210,4.37,1,0,0.00
2025-02-03,blue_bottle_cafe,2663.24,212,452,4.63,0,0,0.00
2025-02-03,evergreen_boutique,1975.45,39,71,4.50,0,0,0.00
2025-02-03,nonna_trattoria,3651.57,79,525,4.61,0,0,0.00
2025-02-03,shear_genius_salon,2125.62,37,210,4.37,0,0,0.00
2025-02-04,blue_bottle_cafe,2271.98,185,453,4.62,0,0,0.00
2025-02-04,corner_bakery,354.37,34,135,4.75,0,0,0.00
2025-02-04,evergreen_boutique,1788.97,41,71,4.49,0,0,0.00
2025-02-04,iron_pulse_gym,2549.52,87,254,3.70,0,0,0.00
2025-02-04,nonna_trattoria,2906.39,83,525,4.61,0,0,0.00
2025-02-04,shear_genius_salon,2406.75,42,210,4.38,0,0,0.00
2025-02-05,blue_bottle_cafe,2567.27,223,453,4.62,0,0,0.00
2025-02-05,evergreen_boutique,2038.78,43,71,4.49,0,0,0.00
2025-02-05,nonna_trattoria,3477.98,101,525,4.61,0,0,0.00
2025-02-05,shear_genius_salon,3507.34,59,210,4.38,0,0,200.00
2025-02-06,blue_bottle_cafe,2616.37,223,454,4.62,0,0,0.00
2025-02-06,evergreen_boutique,1821.23,40,71,4.49,0,0,0.00
2025-02-06,nonna_trattoria,3594.07,101,525,4.61,0,0,0.00
2025-02-06,shear_genius_salon,4614.07,70,211,4.38,0,0,0.00
2025-02-07,blue_bottle_cafe,3683.58,302,459,4.61,0,0,0.00
2025-02-07,corner_bakery,701.74,78,136,4.75,0,0,0.00
2025-02-07,evergreen_boutique,1710.25,40,71,4.49,0,0,0.00
2025-02-07,iron_pulse_gym,2147.42,71,254,3.70,0,0,0.00
2025-02-07,nonna_trattoria,4281.77,132,525,4.62,0,0,0.00
2025-02-07,shear_genius_salon,3785.37,84,211,4.39,0,0,300.00
2025-02-08,blue_bottle_cafe,3538.56,337,459,4.61,1,0,0.00
2025-02-08,corner_bakery,1520.99,128,136,4.75,1,0,0.00
2025-02-08,evergreen_boutique,1733.34,37,71,4.49,1,0,0.00
2025-02-08,iron_pulse_gym,1516.65,54,254,3.69,1,0,0.00
2025-02-08,nonna_trattoria,4326.17,148,525,4.62,1,0,0.00
2025-02-08,shear_genius_salon,4663.62,79,211,4.39,1,0,0.00
2025-02-09,blue_bottle_cafe,2835.09,286,460,4.61,1,0,0.00
2025-02-09,evergreen_boutique,1465.69,35,71,4.48,1,0,0.00
2025-02-09,iron_pulse_gym,2490.49,71,254,3.69,1,0,0.00
2025-02-09,nonna_trattoria,5827.63,142,525,4.62,1,0,0.00
2025-02-09,shear_genius_salon,975.62,17,211,4.39,1,0,0.00
2025-02-10,blue_bottle_cafe,2144.87,173,460,4.61,0,0,0.00
2025-02-10,corner_bakery,643.44,58,136,4.75,0,0,0.00
2025-02-10,evergreen_boutique,1317.00,33,71,4.49,0,0,0.00
2025-02-10,iron_pulse_gym,3650.39,114,254,3.69,0,0,75.00
2025-02-10,nonna_trattoria,2802.12,78,525,4.61,0,0,0.00
2025-02-10,shear_genius_salon,1496.99,32,211,4.39,0,0,0.00
2025-02-11,blue_bottle_cafe,1862.49,170,460,4.62,0,0,0.00
2025-02-11,corner_bakery,345.47,38,136,4.75,0,0,0.00
2025-02-11,evergreen_boutique,1378.68,36,71,4.49,0,0,0.00
2025-02-11,iron_pulse_gym,3761.36,131,254,3.68,0,0,0.00
2025-02-11,nonna_trattoria,3344.40,86,525,4.62,0,0,0.00
2025-02-11,shear_genius_salon,2030.11,38,211,4.39,0,0,0.00
2025-02-12,blue_bottle_cafe,2111.00,221,461,4.62,0,0,0.00
2025-02-12,evergreen_boutique,1533.69,38,71,4.50,0,0,0.00
2025-02-12,iron_pulse_gym,2829.41,101,254,3.69,0,0,0.00
2025-02-12,nonna_trattoria,3343.92,102,526,4.62,0,0,0.00
2025-02-12,shear_genius_salon,2643.71,56,212,4.39,0,0,0.00
2025-02-13,blue_bottle_cafe,2982.81,218,463,4.62,0,0,0.00
2025-02-13,corner_bakery,255.69,29,136,4.75,0,0,0.00
2025-02-13,evergreen_boutique,2108.20,38,71,4.50,0,0,0.00
2025-02-13,nonna_trattoria,2739.07,88,526,4.63,0,0,0.00
2025-02-13,shear_genius_salon,2849.44,49,214,4.38,0,0,0.00
2025-02-14,blue_bottle_cafe,3192.32,252,464,4.63,0,0,0.00
2025-02-14,corner_bakery,664.31,69,136,4.76,0,0,0.00
2025-02-14,evergreen_boutique,1587.42,37,71,4.50,0,0,0.00
2025-02-14,iron_pulse_gym,2172.60,75,254,3.69,0,0,0.00
2025-02-14,nonna_trattoria,5154.53,142,528,4.62,0,0,0.00
2025-02-14,shear_genius_salon,2344.59,47,215,4.38,0,0,0.00
2025-02-15,blue_bottle_cafe,3647.24,278,468,4.64,1,0,0.00
2025-02-15,corner_bakery,1253.58,137,136,4.76,1,0,0.00
2025-02-15,evergreen_boutique,1943.13,35,71,4.50,1,0,0.00
2025-02-15,iron_pulse_gym,1809.90,62,254,3.68,1,0,0.00
2025-02-15,nonna_trattoria,4950.13,188,529,4.62,1,0,0.00
2025-02-15,shear_genius_salon,3250.86,62,216,4.38,1,0,0.00
2025-02-16,blue_bottle_cafe,3902.05,293,469,4.64,1,0,0.00
2025-02-16,evergreen_boutique,1448.38,38,71,4.49,1,0,0.00
2025-02-16,iron_pulse_gym,2096.24,70,254,3.68,1,0,0.00
2025-02-16,nonna_trattoria,5524.68,165,530,4.63,1,0,0.00
2025-02-16,shear_genius_salon,1055.21,21,216,4.39,1,0,50.00
2025-02-17,blue_bottle_cafe,2214.74,183,470,4.64,0,0,0.00
2025-02-17,corner_bakery,271.27,40,137,4.75,0,0,0.00
2025-02-17,evergreen_boutique,1383.58,33,71,4.49,0,0,0.00
2025-02-17,iron_pulse_gym,3750.15,137,254,3.68,0,0,0.00
2025-02-17,nonna_trattoria,3236.87,74,530,4.63,0,0,0.00
2025-02-17,shear_genius_salon,2154.20,39,216,4.39,0,0,0.00
2025-02-18,blue_bottle_cafe,2004.54,181,471,4.64,0,0,0.00
2025-02-18,corner_bakery,110.29,16,137,4.75,0,0,0.00
2025-02-18,evergreen_boutique,1201.46,31,71,4.49,0,0,0.00
2025-02-18,nonna_trattoria,2990.20,71,530,4.63,0,0,0.00
2025-02-18,shear_genius_salon,2565.45,49,216,4.39,0,0,0.00
2025-02-19,blue_bottle_cafe,1902.71,181,471,4.65,0,0,0.00
2025-02-19,corner_bakery,433.71,39,137,4.75,0,0,0.00
2025-02-19,evergreen_boutique,2363.55,45,71,4.49,0,0,0.00
2025-02-19,iron_pulse_gym,2413.68,83,254,3.68,0,0,0.00
2025-02-19,nonna_trattoria,2950.24,72,530,4.63,0,0,0.00
2025-02-19,shear_genius_salon,2851.46,46,216,4.39,0,0,0.00
2025-02-20,blue_bottle_cafe,2861.96,229,472,4.65,0,0,0.00
2025-02-20,evergreen_boutique,2123.82,45,71,4.49,0,0,0.00
2025-02-20,iron_pulse_gym,2587.78,78,254,3.67,0,0,50.00
2025-02-20,nonna_trattoria,4298.22,114,530,4.63,0,0,0.00
2025-02-20,shear_genius_salon,2230.67,49,216,4.39,0,0,0.00
2025-02-21,blue_bottle_cafe,2584.18,254,472,4.65,0,0,0.00
2025-02-21,corner_bakery,820.06,93,137,4.76,0,0,0.00
2025-02-21,evergreen_boutique,1600.26,39,71,4.49,0,0,0.00
2025-02-21,nonna_trattoria,5899.83,136,530,4.63,0,0,0.00
2025-02-21,shear_genius_salon,2043.70,48,217,4.39,0,0,0.00
2025-02-22,blue_bottle_cafe,3573.06,299,473,4.65,1,0,0.00
2025-02-22,evergreen_boutique,2271.05,50,71,4.49,1,0,0.00
2025-02-22,iron_pulse_gym,2231.21,69,254,3.68,1,0,0.00
2025-02-22,nonna_trattoria,6268.25,178,530,4.62,1,0,0.00
2025-02-22,shear_genius_salon,2717.05,57,217,4.40,1,0,0.00
2025-02-23,blue_bottle_cafe,3390.41,309,473,4.65,1,0,0.00
2025-02-23,corner_bakery,581.15,57,137,4.76,1,0,0.00
2025-02-23,evergreen_boutique,1621.18,36,71,4.49,1,0,0.00
2025-02-23,nonna_trattoria,5257.20,128,530,4.63,1,0,0.00
2025-02-23,shear_genius_salon,1050.95,17,217,4.39,1,0,0.00
2025-02-24,blue_bottle_cafe,2166.66,179,477,4.65,0,0,0.00
2025-02-24,evergreen_boutique,1524.25,35,71,4.49,0,0,0.00
2025-02-24,iron_pulse_gym,3371.68,116,254,3.69,0,0,0.00
2025-02-24,nonna_trattoria,2511.05,76,530,4.63,0,0,0.00
2025-02-24,shear_genius_salon,1782.55,27,218,4.39,0,0,0.00
2025-02-25,blue_bottle_cafe,3185.21,255,478,4.64,0,0,150.00
2025-02-25,corner_bakery,381.11,45,137,4.76,0,0,0.00
2025-02-25,evergreen_boutique,1827.04,37,71,4.49,0,0,0.00
2025-02-25,iron_pulse_gym,1893.17,70,254,3.69,0,0,0.00
2025-02-25,nonna_trattoria,3009.32,92,531,4.63,0,0,0.00
2025-02-25,shear_genius_salon,2149.46,46,218,4.40,0,0,75.00
2025-02-26,blue_bottle_cafe,2724.15,235,479,4.64,0,0,0.00
2025-02-26,corner_bakery,685.79,68,137,4.76,0,0,0.00
2025-02-26,evergreen_boutique,1710.16,39,71,4.49,0,0,0.00
2025-02-26,iron_pulse_gym,3508.02,111,254,3.69,0,0,0.00
2025-02-26,nonna_trattoria,3412.08,93,531,4.62,0,0,0.00
2025-02-26,shear_genius_salon,3471.60,53,219,4.40,0,0,0.00
2025-02-27,blue_bottle_cafe,3091.78,253,481,4.64,0,0,0.00
2025-02-27,corner_bakery,586.54,82,137,4.76,0,0,0.00
2025-02-27,evergreen_boutique,1883.58,42,71,4.49,0,0,0.00
2025-02-27,nonna_trattoria,4733.79,108,532,4.62,0,0,0.00
2025-02-27,shear_genius_salon,3595.31,69,219,4.40,0,0,0.00
2025-02-28,blue_bottle_cafe,3673.14,278,483,4.64,0,0,0.00
2025-02-28,corner_bakery,324.36,54,137,4.76,0,0,0.00
2025-02-28,evergreen_boutique,2175.64,45,71,4.49,0,0,0.00
2025-02-28,iron_pulse_gym,2841.02,98,254,3.68,0,0,0.00
2025-02-28,nonna_trattoria,4840.66,134,533,4.63,0,0,0.00
2025-02-28,shear_genius_salon,3054.11,66,219,4.40,0,0,0.00
2025-03-01,blue_bottle_cafe,4970.17,363,485,4.64,1,0,0.00
2025-03-01,corner_bakery,632.77,69,138,4.76,1,0,0.00
2025-03-01,evergreen_boutique,2669.68,50,71,4.49,1,0,0.00
2025-03-01,iron_pulse_gym,2014.83,63,254,3.68,1,0,0.00
2025-03-01,nonna_trattoria,6567.52,173,533,4.62,1,0,0.00
2025-03-01,shear_genius_salon,3521.21,67,221,4.41,1,0,0.00
2025-03-02,blue_bottle_cafe,3207.53,263,485,4.64,1,0,0.00
2025-03-02,corner_bakery,589.02,66,138,4.76,1,0,0.00
2025-03-02,evergreen_boutique,1494.16,32,71,4.49,1,0,0.00
2025-03-02,iron_pulse_gym,1589.68,51,254,3.69,1,0,0.00
2025-03-02,nonna_trattoria,5195.08,154,534,4.63,1,0,0.00
2025-03-02,shear_genius_salon,900.46,16,221,4.41,1,0,0.00
2025-03-03,blue_bottle_cafe,1998.04,181,485,4.65,0,0,0.00
2025-03-03,corner_bakery,449.09,45,138,4.76,0,0,0.00
2025-03-03,evergreen_boutique,1721.25,36,71,4.49,0,0,0.00
2025-03-03,iron_pulse_gym,3797.40,129,255,3.69,0,0,0.00
2025-03-03,nonna_trattoria,2138.49,57,534,4.63,0,0,0.00
2025-03-03,shear_genius_salon,1405.71,28,221,4.41,0,0,0.00
2025-03-04,blue_bottle_cafe,1876.53,175,485,4.65,0,0,0.00
2025-03-04,corner_bakery,353.01,48,138,4.76,0,0,0.00
2025-03-04,evergreen_boutique,1810.92,39,71,4.48,0,0,0.00
2025-03-04,nonna_trattoria,3828.95,94,535,4.64,0,0,200.00
2025-03-04,shear_genius_salon,2666.70,50,221,4.42,0,0,0.00
2025-03-05,blue_bottle_cafe,2243.98,215,485,4.65,0,0,0.00
2025-03-05,corner_bakery,490.57,64,138,4.76,0,0,0.00
2025-03-05,evergreen_boutique,2296.28,49,71,4.49,0,0,0.00
2025-03-05,iron_pulse_gym,2553.93,92,255,3.68,0,0,0.00
2025-03-05,nonna_trattoria,4952.90,125,535,4.64,0,0,0.00
2025-03-05,shear_genius_salon,2833.40,51,221,4.42,0,0,0.00
2025-03-06,blue_bottle_cafe,2867.50,228,486,4.65,0,0,0.00
2025-03-06,corner_bakery,332.26,41,138,4.76,0,0,0.00
2025-03-06,evergreen_boutique,1498.05,34,71,4.49,0,0,150.00
2025-03-06,iron_pulse_gym,3110.15,123,255,3.68,0,0,0.00
2025-03-06,nonna_trattoria,5777.15,130,535,4.64,0,0,0.00
2025-03-06,shear_genius_salon,2626.21,46,221,4.42,0,0,0.00
2025-03-07,blue_bottle_cafe,2929.42,257,486,4.64,0,0,0.00
2025-03-07,evergreen_boutique,1390.99,36,72,4.49,0,0,0.00
2025-03-07,iron_pulse_gym,2592.08,101,255,3.68,0,0,0.00
2025-03-07,nonna_trattoria,7149.34,176,536,4.65,0,0,0.00
2025-03-07,shear_genius_salon,3091.51,63,222,4.42,0,0,0.00
2025-03-08,blue_bottle_cafe,3343.99,338,488,4.64,1,0,0.00
2025-03-08,corner_bakery,2238.04,192,138,4.76,1,0,0.00
2025-03-08,evergreen_boutique,2266.89,43,72,4.49,1,0,0.00
2025-03-08,iron_pulse_gym,1260.40,42,256,3.70,1,0,0.00
2025-03-08,nonna_trattoria,6271.68,174,536,4.65,1,0,0.00
2025-03-08,shear_genius_salon,4256.72,82,223,4.42,1,0,75.00
2025-03-09,blue_bottle_cafe,4055.73,326,488,4.65,1,0,0.00
2025-03-09,corner_bakery,632.35,90,138,4.76,1,0,0.00
2025-03-09,evergreen_boutique,1613.00,41,72,4.50,1,0,0.00
2025-03-09,iron_pulse_gym,1388.64,49,256,3.69,1,0,0.00
2025-03-09,nonna_trattoria,4961.05,139,536,4.65,1,0,0.00
2025-03-09,shear_genius_salon,1303.79,26,224,4.42,1,0,250.00
2025-03-10,blue_bottle_cafe,1947.29,174,489,4.65,0,0,0.00
2025-03-10,corner_bakery,265.29,31,138,4.75,0,0,0.00
2025-03-10,evergreen_boutique,1464.77,38,72,4.50,0,0,0.00
2025-03-10,iron_pulse_gym,3617.44,118,256,3.69,0,0,0.00
2025-03-10,nonna_trattoria,3272.98,77,537,4.65,0,0,0.00
2025-03-10,shear_genius_salon,1917.18,38,224,4.43,0,0,0.00
2025-03-11,blue_bottle_cafe,1688.19,153,490,4.65,0,0,0.00
2025-03-11,evergreen_boutique,2259.32,41,72,4.50,0,0,0.00
2025-03-11,iron_pulse_gym,3416.73,123,256,3.69,0,0,0.00
2025-03-11,nonna_trattoria,3169.32,71,537,4.65,0,0,0.00
2025-03-11,shear_genius_salon,2451.35,50,224,4.42,0,0,0.00
2025-03-12,blue_bottle_cafe,1625.13,188,491,4.65,0,0,0.00
2025-03-12,corner_bakery,426.07,54,138,4.75,0,0,0.00
2025-03-12,evergreen_boutique,2055.85,37,72,4.50,0,0,0.00
2025-03-12,iron_pulse_gym,2375.55,87,256,3.68,0,0,0.00
2025-03-12,nonna_trattoria,3027.52,92,537,4.66,0,0,0.00
2025-03-12,shear_genius_salon,2604.86,53,224,4.42,0,0,0.00
2025-03-13,blue_bottle_cafe,2173.93,175,491,4.66,0,0,0.00
2025-03-13,corner_bakery,529.74,62,138,4.75,0,0,0.00
2025-03-13,evergreen_boutique,2101.15,40,72,4.49,0,0,0.00
2025-03-13,iron_pulse_gym,2864.94,94,257,3.68,0,0,0.00
2025-03-13,nonna_trattoria,3218.08,101,537,4.66,0,0,0.00
2025-03-13,shear_genius_salon,3524.76,67,226,4.42,0,0,0.00
2025-03-14,blue_bottle_cafe,4188.26,382,493,4.66,0,1,200.00
2025-03-14,corner_bakery,722.38,67,138,4.75,0,1,0.00
2025-03-14,evergreen_boutique,2230.29,46,72,4.49,0,1,0.00
2025-03-14,iron_pulse_gym,2403.75,95,257,3.68,0,1,0.00
2025-03-14,nonna_trattoria,7936.42,191,537,4.67,0,1,0.00
2025-03-14,shear_genius_salon,2270.40,51,227,4.42,0,1,0.00
2025-03-15,blue_bottle_cafe,5899.46,513,494,4.66,1,0,0.00
2025-03-15,corner_bakery,1262.85,106,138,4.74,1,0,0.00
2025-03-15,evergreen_boutique,1976.08,42,72,4.49,1,0,0.00
2025-03-15,nonna_trattoria,7857.76,196,538,4.66,1,0,0.00
2025-03-15,shear_genius_salon,2837.84,46,227,4.42,1,0,0.00
2025-03-16,blue_bottle_cafe,5651.44,402,496,4.66,1,0,0.00
2025-03-16,evergreen_boutique,1649.68,41,72,4.49,1,0,0.00
2025-03-16,iron_pulse_gym,2025.33,67,258,3.69,1,0,0.00
2025-03-16,nonna_trattoria,4591.57,136,539,4.67,1,0,0.00
2025-03-16,shear_genius_salon,898.10,16,227,4.42,1,0,0.00
2025-03-17,blue_bottle_cafe,2410.76,201,496,4.66,0,0,0.00
2025-03-17,corner_bakery,312.88,30,138,4.74,0,0,0.00
2025-03-17,evergreen_boutique,1745.42,37,72,4.50,0,0,0.00
2025-03-17,iron_pulse_gym,2371.43,84,258,3.69,0,0,0.00
2025-03-17,nonna_trattoria,3846.05,81,540,4.67,0,0,0.00
2025-03-17,shear_genius_salon,2187.69,36,227,4.42,0,0,75.00
2025-03-18,blue_bottle_cafe,2191.70,167,497,4.67,0,0,0.00
2025-03-18,corner_bakery,368.18,42,138,4.73,0,0,0.00
2025-03-18,evergreen_boutique,1522.88,44,72,4.50,0,0,0.00
2025-03-18,iron_pulse_gym,2609.43,88,258,3.68,0,0,0.00
2025-03-18,nonna_trattoria,4135.18,84,540,4.67,0,0,0.00
2025-03-18,shear_genius_salon,2369.60,39,227,4.42,0,0,0.00
2025-03-19,blue_bottle_cafe,2002.65,198,498,4.67,0,0,0.00
2025-03-19,evergreen_boutique,1252.81,39,72,4.50,0,0,0.00
2025-03-19,iron_pulse_gym,2514.41,84,258,3.68,0,0,0.00
2025-03-19,nonna_trattoria,3745.27,84,540,4.67,0,0,0.00
2025-03-19,shear_genius_salon,2566.94,41,227,4.42,0,0,0.00
2025-03-20,blue_bottle_cafe,3028.02,227,500,4.67,0,0,0.00
2025-03-20,corner_bakery,438.02,53,138,4.74,0,0,0.00
2025-03-20,evergreen_boutique,2096.62,41,72,4.51,0,0,0.00
2025-03-20,iron_pulse_gym,2395.08,81,259,3.67,0,0,0.00
2025-03-20,nonna_trattoria,4516.39,122,541,4.67,0,0,0.00
2025-03-20,shear_genius_salon,4537.94,54,228,4.42,0,0,0.00
2025-03-21,blue_bottle_cafe,2853.16,258,501,4.67,0,0,0.00
2025-03-21,corner_bakery,587.66,64,138,4.74,0,0,0.00
2025-03-21,evergreen_boutique,2039.25,42,72,4.51,0,0,0.00
2025-03-21,nonna_trattoria,5333.62,136,541,4.68,0,0,0.00
2025-03-21,shear_genius_salon,3860.06,61,229,4.42,0,0,0.00
2025-03-22,blue_bottle_cafe,3506.02,291,501,4.67,1,0,0.00
2025-03-22,corner_bakery,731.71,138,138,4.75,1,0,0.00
2025-03-22,evergreen_boutique,1832.19,43,72,4.51,1,0,0.00
2025-03-22,iron_pulse_gym,2566.37,83,259,3.67,1,0,0.00
2025-03-22,nonna_trattoria,5973.94,163,541,4.69,1,0,0.00
2025-03-22,shear_genius_salon,4412.63,73,229,4.42,1,0,0.00
2025-03-23,blue_bottle_cafe,2908.49,263,501,4.67,1,0,0.00
2025-03-23,corner_bakery,563.36,74,138,4.75,1,0,0.00
2025-03-23,evergreen_boutique,1635.00,38,72,4.51,1,0,0.00
2025-03-23,iron_pulse_gym,1586.06,58,259,3.67,1,0,0.00
2025-03-23,nonna_trattoria,6226.03,187,541,4.70,1,0,0.00
2025-03-23,shear_genius_salon,1060.18,17,231,4.42,1,0,0.00
2025-03-24,blue_bottle_cafe,1940.71,175,502,4.67,0,0,0.00
2025-03-24,corner_bakery,340.62,35,138,4.75,0,0,0.00
2025-03-24,evergreen_boutique,1655.22,38,72,4.52,0,0,0.00
2025-03-24,iron_pulse_gym,2559.95,92,259,3.68,0,0,0.00
2025-03-24,nonna_trattoria,1852.42,64,541,4.69,0,0,0.00
2025-03-24,shear_genius_salon,1552.92,32,231,4.42,0,0,0.00
2025-03-25,blue_bottle_cafe,1850.07,147,502,4.68,0,0,0.00
2025-03-25,corner_bakery,429.89,51,138,4.75,0,0,0.00
2025-03-25,evergreen_boutique,1561.43,36,72,4.51,0,0,0.00
2025-03-25,iron_pulse_gym,3141.70,109,259,3.67,0,0,0.00
2025-03-25,nonna_trattoria,2835.11,79,541,4.69,0,0,0.00
2025-03-25,shear_genius_salon,2155.19,37,232,4.42,0,0,0.00
2025-03-26,blue_bottle_cafe,1779.01,177,502,4.68,0,0,0.00
2025-03-26,corner_bakery,682.77,73,138,4.76,0,0,0.00
2025-03-26,evergreen_boutique,1762.60,37,72,4.52,0,0,0.00
2025-03-26,nonna_trattoria,3245.35,82,541,4.69,0,0,0.00
2025-03-26,shear_genius_salon,3301.05,57,232,4.43,0,0,0.00
2025-03-27,blue_bottle_cafe,3568.54,298,502,4.68,0,1,0.00
2025-03-27,corner_bakery,462.27,70,138,4.77,0,1,0.00
2025-03-27,evergreen_boutique,2323.66,46,73,4.52,0,1,0.00
2025-03-27,iron_pulse_gym,1861.81,63,259,3.68,0,1,0.00
2025-03-27,nonna_trattoria,5142.36,140,541,4.70,0,1,0.00
2025-03-27,shear_genius_salon,3540.62,49,232,4.42,0,1,0.00
2025-03-28,blue_bottle_cafe,3049.90,247,502,4.68,0,0,0.00
2025-03-28,corner_bakery,611.61,83,138,4.76,0,0,0.00
2025-03-28,evergreen_boutique,1411.01,40,73,4.52,0,0,0.00
2025-03-28,iron_pulse_gym,2045.51,72,259,3.68,0,0,0.00
2025-03-28,nonna_trattoria,5787.09,141,542,4.70,0,0,0.00
2025-03-28,shear_genius_salon,3768.20,71,232,4.43,0,0,0.00
2025-03-29,blue_bottle_cafe,3560.76,331,503,4.69,1,0,0.00
2025-03-29,corner_bakery,1213.32,126,139,4.76,1,0,0.00
2025-03-29,evergreen_boutique,2343.52,44,73,4.52,1,0,0.00
2025-03-29,iron_pulse_gym,1879.71,65,259,3.68,1,0,0.00
2025-03-29,nonna_trattoria,7456.06,234,543,4.70,1,0,75.00
2025-03-29,shear_genius_salon,2486.05,50,233,4.43,1,0,0.00
2025-03-30,blue_bottle_cafe,4011.79,316,505,4.70,1,0,0.00
2025-03-30,corner_bakery,620.49,83,139,4.77,1,0,0.00
